,source,target,rating,ts,time
34486,4444,5750,-10,1419662826,1183
34487,4444,5751,-10,1419662839,1183
34488,1764,4038,2,1419710100,1183
34489,5707,69,2,1419710963,1183
34490,69,5707,2,1419711668,1183
34491,3638,3523,1,1419818245,1183
34492,3523,3638,1,-2147483648,1183
34493,5527,5603,1,1419820762,1183
34494,3646,5752,2,1419824643,1183
34495,3819,4296,3,1419873883,1183
34496,4296,3819,3,-2147483648,1183
34497,3819,69,1,1419874754,1183
34498,69,3819,1,1419874778,1183
34499,2876,4241,-10,1419886515,1183
34500,2876,5747,-10,1419886526,1183
34501,2876,4658,-10,1419886535,1183
34502,2876,4657,-10,1419886544,1183
34503,2876,4654,-10,1419886553,1183
34504,2876,4617,-10,1419886563,1183
34505,2876,4611,-10,1419886573,1183
34506,2876,4596,-10,1419886580,1183
34507,2876,4591,-10,1419886592,1183
34508,2876,4585,-10,1419886603,1183
34509,2876,4578,-10,1419886624,1183
34510,2876,5748,-10,1419886633,1183
34511,2876,4443,-10,1419886642,1183
34512,2876,5749,-10,1419886674,1183
34513,2876,4761,-10,1419886682,1183
34514,2876,4974,-10,1419886691,1183
34515,2876,5750,-10,1419886698,1183
34516,2876,3299,-10,1419886707,1183
34517,2876,5751,-10,1419886717,1183
34518,2876,5138,-10,-2147483648,1183
34519,176,5328,8,1419891584,1183
34520,4824,4092,2,1419892321,1183
34521,4092,4824,1,1419892363,1183
34522,1764,441,4,-2147483648,1183
34523,2338,4444,2,1419931285,1183
34524,4444,2338,3,1419931316,1183
34525,1998,2342,2,1419969844,1183
34526,1998,2884,2,1419970165,1183
34527,2342,1998,2,1419970395,1183
34528,4444,5096,-10,1419976559,1183
34529,4444,5150,-10,1419976578,1183
34530,4444,5176,-10,1419976589,1183
34531,4444,3312,-10,1419977433,1183
34532,3643,441,3,1419983979,1183
34533,441,3643,3,-2147483648,1183
34534,5355,3819,1,1420043208,1183
34535,2876,3623,-10,1420049123,1183
34536,3573,977,5,1420059969,1183
34537,977,3573,2,1420059994,1183
34538,2876,5753,1,1420070257,1183
34539,5479,3646,4,1420086421,1183
34540,5479,5571,3,1420086437,1183
34541,5479,5719,3,1420086447,1183
34542,5479,5724,3,1420086459,1183
34543,5479,5723,-1,1420086469,1183
34544,5479,5752,3,1420086526,1183
34545,26,5754,1,1420137845,1183
34546,5429,815,-1,-2147483648,1183
34547,3275,4219,2,1420193685,1183
34548,4219,3275,2,1420193791,1183
34549,5705,2876,1,1420205315,1183
34550,2876,5705,1,1420205338,1183
34551,2146,829,-10,-2147483648,1183
34552,2146,3800,1,1420230669,1183
34553,2146,1901,5,1420232207,1183
34554,977,5755,5,1420250138,1183
34555,26,4832,2,1420300360,1183
34556,176,5598,1,1420303296,1183
34557,5598,176,2,1420303738,1183
34558,4465,4206,8,1420318660,1183
34559,4444,5756,1,1420324657,1183
34560,26,5757,1,1420358648,1183
34561,5757,26,1,1420358823,1183
34562,4444,5045,-5,1420775190,1183
34563,4444,3751,3,1420775297,1183
34564,4444,441,1,1420775412,1183
34565,3751,4444,3,1420776845,1183
34566,1275,1310,-10,1420777311,1183
34567,2338,1352,-1,1420786479,1183
34568,2338,5363,1,1420787437,1183
34569,4444,4947,-5,1420789403,1183
34570,5756,4444,1,1420808554,1184
34571,4366,3751,5,1420810514,1184
34572,3646,86,1,-2147483648,1184
34573,4444,5758,2,-2147483648,1184
34574,977,1764,3,1420846665,1184
34575,1764,4206,4,-2147483648,1184
34576,4444,1718,1,1420877628,1184
34577,4444,1360,1,1420877700,1184
34578,4444,2876,1,1420878085,1184
34579,69,5705,1,-2147483648,1184
34580,5705,69,1,1420906034,1184
34581,4231,3453,1,1420926294,1184
34582,4092,5729,1,1420985171,1184
34583,5729,4092,1,1420993951,1184
34584,5363,1275,2,1421007713,1184
34585,3646,5759,1,1421011156,1184
34586,5759,3786,1,1421012352,1184
34587,5759,3800,1,1421012669,1184
34588,5759,3646,1,1421012742,1184
34589,1275,5363,1,1421019483,1184
34590,3819,4430,5,1421035824,1184
34591,4430,3819,4,1421035854,1184
34592,3564,3751,1,1421094191,1184
34593,3646,5462,1,-2147483648,1184
34594,3646,5760,1,1421100335,1184
34595,86,5760,1,1421100350,1184
34596,3631,5760,1,1421100483,1184
34597,1469,2765,1,1421111418,1184
34598,1469,3631,1,1421111437,1184
34599,1469,5429,1,1421111464,1184
34600,3631,4123,2,1421129786,1184
34601,26,5761,1,1421156223,1184
34602,5479,3631,1,1421174737,1184
34603,4444,5762,1,1421191636,1184
34604,5762,4444,1,1421192920,1184
34605,2342,69,1,1421214089,1184
34606,69,2342,1,-2147483648,1184
34607,2342,2204,1,1421245729,1184
34608,2204,2342,1,1421254143,1184
34609,5649,1764,1,1421259359,1184
34610,24,4521,1,1421262757,1184
34611,4521,24,1,1421262764,1184
34612,4444,4521,1,-2147483648,1184
34613,4444,4468,-10,1421304002,1184
34614,4444,5763,-10,1421304134,1184
34615,3736,4230,3,1421310734,1184
34616,4230,3736,3,1421310761,1184
34617,321,1804,1,1421358472,1184
34618,321,4444,1,1421377170,1184
34619,4444,5757,1,1421391015,1184
34620,5757,4444,1,1421393477,1184
34621,5757,4413,1,1421398089,1184
34622,1275,2884,1,1421434858,1184
34623,977,3638,4,1421441811,1184
34624,3638,977,6,-2147483648,1184
34625,5757,5764,1,1421503099,1184
34626,5764,5757,1,1421503373,1184
34627,3275,5355,1,1421524944,1184
34628,3275,4206,5,1421525599,1184
34629,3751,3275,2,1421547977,1184
34630,3275,3751,2,1421548010,1184
34631,2884,1275,2,1421563867,1184
34632,2338,2342,-1,1421565909,1184
34633,3751,4413,3,1421628304,1184
34634,4413,3751,3,1421628311,1184
34635,3646,3275,-10,1421684262,1184
34636,3275,3646,-10,1421684647,1184
34637,3275,5429,-3,1421684774,1184
34638,3275,3631,-10,1421685145,1184
34639,3631,3275,-10,-2147483648,1184
34640,1998,4504,1,1421712039,1184
34641,4504,1998,1,1421715129,1184
34642,4123,5429,1,1421729857,1184
34643,2765,3646,2,1421769824,1184
34644,2338,5745,-1,1421808897,1184
34645,4444,5682,-10,1421841174,1184
34646,4829,5539,1,1421848414,1184
34647,26,5767,1,1421871114,1184
34648,26,5768,1,1421871122,1184
34649,1804,5355,1,-2147483648,1184
34650,5767,26,1,1421877586,1184
34651,3564,184,-5,1421902061,1184
34652,26,5682,-10,1421924727,1184
34653,1783,1341,-10,1421954364,1184
34654,1804,4559,2,1421970584,1184
34655,5222,4559,2,1421971044,1184
34656,2884,3800,1,1422002308,1185
34657,3800,2884,1,1422002321,1185
34658,4230,4249,3,1422066867,1185
34659,4249,4230,3,-2147483648,1185
34660,4559,1804,1,1422085409,1185
34661,2876,1998,4,1422114393,1185
34662,1998,2876,4,1422115968,1185
34663,5719,4829,1,1422134996,1185
34664,1804,5427,2,1422215715,1185
34665,2338,5765,1,1422237833,1185
34666,5363,2084,1,1422238659,1185
34667,3743,1998,1,1422284679,1185
34668,1998,3743,1,1422293976,1185
34669,3751,5769,1,1422303057,1185
34670,2077,5222,1,1422306334,1185
34671,5419,5430,3,1422418058,1185
34672,5419,4829,1,-2147483648,1185
34673,313,4444,1,1422429785,1185
34674,4444,313,1,-2147483648,1185
34675,26,5770,1,1422432065,1185
34676,5770,26,1,1422432096,1185
34677,75,4115,5,1422466597,1185
34678,4833,5692,3,1422468054,1185
34679,5692,4833,3,1422480187,1185
34680,5429,3275,-10,1422508537,1185
34681,26,2446,1,1422519474,1185
34682,5713,5506,4,1422584541,1185
34683,1764,4092,3,1422643928,1185
34684,977,5771,1,1422686726,1185
34685,1764,2632,-3,1422712796,1185
34686,3638,41,3,1422724267,1185
34687,26,5762,2,1422816432,1185
34688,5762,26,2,1422816515,1185
34689,3378,321,4,1422906841,1185
34690,321,3378,4,1422907268,1185
34691,1804,240,-1,1422929319,1185
34692,69,2884,2,1422946150,1185
34693,69,4444,2,-2147483648,1185
34694,4444,69,2,1422946422,1185
34695,5412,5772,10,-2147483648,1185
34696,5412,4299,1,1422989589,1185
34697,5772,5412,10,1423042731,1185
34698,26,5773,1,-2147483648,1185
34699,4444,5774,-10,1423083385,1185
34700,5776,4123,2,-2147483648,1185
34701,5776,5364,1,1423104146,1185
34702,5775,5345,10,-2147483648,1185
34703,4444,2853,-10,1423125922,1185
34704,4115,2016,3,1423161615,1185
34705,4444,5777,-10,1423165908,1185
34706,26,5766,3,1423166545,1185
34707,5766,26,8,1423169858,1185
34708,2884,3573,4,-2147483648,1185
34709,4427,5778,1,1423201714,1186
34710,5778,4427,2,1423201810,1186
34711,5772,1310,1,1423229489,1186
34712,26,5779,1,-2147483648,1186
34713,3751,5722,2,1423233409,1186
34714,3378,1847,1,1423241481,1186
34715,1847,3378,1,1423241802,1186
34716,1521,2254,3,1423244406,1186
34717,24,5355,1,1423267603,1186
34718,5355,24,1,1423267637,1186
34719,1839,4559,1,1423366272,1186
34720,4559,1839,1,1423366302,1186
34721,4235,2884,2,1423441254,1186
34722,2884,4235,2,1423441261,1186
34723,4092,4430,5,-2147483648,1186
34724,4430,4092,5,1423444857,1186
34725,3523,3910,-1,1423497113,1186
34726,4206,5780,3,1423585892,1186
34727,5780,4206,5,1423589665,1186
34728,2884,1011,1,1423597131,1186
34729,1011,2884,1,-2147483648,1186
34730,1011,0,4,-2147483648,1186
34731,1310,1673,-10,1423599895,1186
34732,1011,26,1,1423600670,1186
34733,5317,5259,1,1423654041,1186
34734,5317,3888,1,1423654100,1186
34735,5317,5319,3,-2147483648,1186
34736,5317,3674,3,1423654721,1186
34737,5317,4559,10,1423654955,1186
34738,3910,3523,4,1423679348,1186
34739,5429,1689,1,1423702886,1186
34740,5429,5432,1,1423702980,1186
34741,5429,4973,1,1423703001,1186
34742,5429,4768,1,-2147483648,1186
34743,5355,1804,1,1423706360,1186
34744,2338,4219,2,1423708136,1186
34745,4219,2338,3,1423711906,1186
34746,3378,2884,1,1423846726,1186
34747,2884,3378,1,1423846798,1186
34748,2884,5722,1,1423846826,1186
34749,2204,1786,-1,1423858287,1186
34750,5355,5778,3,1423942738,1186
34751,5778,5355,3,1423942951,1186
34752,4559,5514,1,1423957013,1186
34753,3759,977,2,1423958949,1186
34754,5514,4559,2,1423960568,1186
34755,1998,2381,1,1424026456,1186
34756,2381,1998,1,1424027155,1186
34757,5363,4559,5,-2147483648,1186
34758,4559,5363,3,1424038693,1186
34759,5729,5783,1,1424048392,1186
34760,5729,4860,1,1424048434,1186
34761,5729,5784,1,1424048534,1186
34762,5729,5782,1,1424048578,1186
34763,5729,5785,1,1424048611,1186
34764,5729,5786,1,1424048747,1186
34765,5729,2793,1,1424048801,1186
34766,4092,1486,5,-2147483648,1186
34767,1486,4092,5,1424134290,1186
34768,4833,3800,2,1424165083,1186
34769,5317,5787,1,1424200045,1186
34770,5787,5317,1,1424200713,1186
34771,3751,5032,1,-2147483648,1186
34772,5032,3751,2,1424230923,1186
34773,2084,5363,1,1424266610,1186
34774,2084,26,1,-2147483648,1186
34775,5355,3258,1,1424287187,1186
34776,3258,5355,4,1424288180,1186
34777,2884,5491,1,1424367082,1186
34778,1764,5355,1,1424382779,1186
34779,26,4206,1,1424444767,1187
34780,4206,26,1,1424444864,1187
34781,4833,5788,5,1424465245,1187
34782,5789,10,4,1424518296,1187
34783,10,5789,2,1424518464,1187
34784,2876,5790,-1,1424538914,1187
34785,3841,5790,-10,1424538977,1187
34786,321,1275,1,1424579942,1187
34787,2765,5429,3,1424656820,1187
34788,5388,5791,3,1424713176,1187
34789,4115,5349,1,1424730337,1187
34790,3800,5792,1,1424731120,1187
34791,5793,4115,1,1424745070,1187
34792,3643,5794,1,1424748039,1187
34793,5793,5664,1,-2147483648,1187
34794,5664,5793,1,1424748483,1187
34795,26,5795,1,1424775660,1187
34796,26,1011,1,1424775670,1187
34797,26,2084,1,1424775681,1187
34798,4444,2016,1,1424824790,1187
34799,3800,5796,3,1424849248,1187
34800,5796,3800,3,1424851090,1187
34801,5796,26,2,1424851341,1187
34802,4444,10,1,1424854537,1187
34803,3841,1998,1,1425059005,1187
34804,4450,1998,5,1425059421,1187
34805,5771,977,1,1425088032,1187
34806,3378,5134,3,-2147483648,1187
34807,5134,3378,3,1425249225,1187
34808,5319,1764,3,-2147483648,1187
34809,1764,5319,3,1425320527,1187
34810,5491,4206,3,1425331924,1187
34811,4206,5491,3,1425331972,1187
34812,1764,3258,4,1425398174,1187
34813,977,3258,2,1425597211,1187
34814,3258,977,3,-2147483648,1187
34815,5134,5798,1,1425602205,1188
34816,4115,4481,-10,1425607938,1188
34817,24,5797,1,-2147483648,1188
34818,5797,24,1,1425615211,1188
34819,1998,4450,3,1425644478,1188
34820,2020,5797,1,1425766943,1188
34821,5797,2020,1,1425766957,1188
34822,4559,5799,1,1425770597,1188
34823,5799,4559,1,1425770640,1188
34824,69,4099,-10,1425803699,1188
34825,3800,1764,4,-2147483648,1188
34826,1764,3800,4,1425917893,1188
34827,506,41,-5,1425932726,1188
34828,506,3643,-5,1425932886,1188
34829,3643,506,-10,1425938888,1188
34830,1764,5793,1,1425940100,1188
34831,86,3396,-10,1425979864,1188
34832,5793,1764,1,1425990601,1188
34833,4559,2016,1,1426009340,1188
34834,2016,4559,1,1426015364,1188
34835,4559,2500,1,1426100543,1188
34836,2500,4559,1,1426100824,1188
34837,3643,1998,2,-2147483648,1188
34838,1998,5205,2,1426113278,1188
34839,2020,2204,4,1426121086,1188
34840,2020,4559,2,-2147483648,1188
34841,4559,2020,2,1426190549,1188
34842,177,2338,1,-2147483648,1188
34843,2338,177,1,1426212383,1188
34844,977,5758,3,1426263651,1188
34845,5758,190,3,1426264565,1188
34846,5758,4444,2,1426264614,1188
34847,5428,3705,2,1426284360,1188
34848,4219,4206,3,1426471889,1188
34849,4206,4219,3,-2147483648,1188
34850,26,5800,1,1426601478,1188
34851,26,5796,1,1426601485,1188
34852,3705,5428,2,1426611973,1188
34853,3258,5134,2,1426629314,1188
34854,5134,3258,1,1426629334,1188
34855,4559,3258,1,1426636895,1188
34856,3258,4559,2,1426636958,1188
34857,1594,1764,5,1426650113,1188
34858,1764,1594,3,1426650396,1188
34859,5134,5355,2,1426714983,1188
34860,5355,5134,2,1426715056,1188
34861,2338,3275,1,1426719580,1188
34862,1521,3643,5,1426868199,1189
34863,4219,1764,3,1426875984,1189
34864,1764,4219,2,1426876254,1189
34865,24,1685,1,1426920485,1189
34866,1685,24,1,1426920620,1189
34867,5363,1998,1,1427045301,1189
34868,3378,3800,7,1427051338,1189
34869,3800,3378,7,-2147483648,1189
34870,3751,5491,3,1427128243,1189
34871,5491,3751,3,1427128288,1189
34872,0,5801,2,1427161808,1189
34873,1764,2338,-2,-2147483648,1189
34874,2338,1764,-2,1427245668,1189
34875,98,1764,1,-2147483648,1189
34876,26,5802,1,1427277704,1189
34877,26,5803,1,1427277722,1189
34878,3800,5427,1,1427318165,1189
34879,5427,3800,1,1427318421,1189
34880,977,2348,2,-2147483648,1189
34881,5797,2016,1,1427384632,1189
34882,3751,977,4,1427386730,1189
34883,4206,5797,2,1427388134,1189
34884,3800,5205,3,1427400889,1189
34885,1764,5804,1,1427410571,1189
34886,5692,3631,1,1427510635,1189
34887,5692,5429,1,1427510646,1189
34888,4123,5411,1,1427555386,1189
34889,4123,18,1,1427555438,1189
34890,3800,5508,-10,1427727405,1189
34891,1,5805,8,1427727594,1189
34892,5805,5506,5,-2147483648,1189
34893,2338,5781,-4,1427856424,1189
34894,4559,5317,10,1427898308,1189
34895,5718,5772,1,1427903527,1189
34896,5718,5412,1,1427903615,1189
34897,5772,5718,1,1427904733,1189
34898,4206,1756,1,1427922822,1189
34899,2254,3638,1,1427942146,1189
34900,3638,2254,1,1427942260,1189
34901,75,35,1,1427985792,1189
34902,35,75,1,1427985826,1189
34903,75,4235,1,1427995678,1189
34904,4235,75,1,1427995685,1189
34905,5797,4206,2,1427999051,1189
34906,4559,5428,1,-2147483648,1190
34907,5428,4559,1,1428083172,1190
34908,1773,1764,9,-2147483648,1190
34909,4206,5427,1,1428267142,1190
34910,4206,5355,1,1428283054,1190
34911,5355,4206,1,1428283069,1190
34912,321,864,2,1428303869,1190
34913,5355,5649,1,-2147483648,1190
34914,5649,5355,1,1428375592,1190
34915,5319,5806,1,1428416025,1190
34916,5806,5319,1,1428445194,1190
34917,3638,1853,1,1428456352,1190
34918,1853,3638,1,1428456442,1190
34919,5491,2884,3,1428692768,1190
34920,75,4559,5,1428718616,1190
34921,4559,5355,3,1428954775,1190
34922,3800,5471,3,1428956647,1190
34923,1521,3800,2,1428956679,1190
34924,5797,1998,1,1428963717,1190
34925,3638,2884,2,1428976591,1190
34926,4123,0,1,1429065327,1190
34927,3356,2884,3,1429144618,1190
34928,5804,1764,1,1429213873,1191
34929,3356,4219,1,1429224868,1191
34930,4219,3356,1,1429224869,1191
34931,26,5807,1,1429258662,1191
34932,26,5808,1,1429258673,1191
34933,26,5809,1,1429258686,1191
34934,26,5810,1,1429258698,1191
34935,4123,3110,-10,1429266410,1191
34936,5811,4123,1,1429270437,1191
34937,4123,5811,1,1429271011,1191
34938,4092,2500,3,1429285473,1191
34939,4206,2020,4,1429297569,1191
34940,2020,4206,4,1429297643,1191
34941,4123,44,-3,1429307652,1191
34942,4279,3751,1,1429400048,1191
34943,3751,4279,1,-2147483648,1191
34944,5797,4413,1,1429453742,1191
34945,4413,5797,1,1429453798,1191
34946,5797,5134,1,1429454347,1191
34947,5134,5797,1,1429454367,1191
34948,4206,3356,1,1429487206,1191
34949,3356,4206,1,1429487283,1191
34950,3275,4559,8,1429548954,1191
34951,5793,3751,2,1429555942,1191
34952,3751,5793,2,1429555993,1191
34953,4115,176,1,1429566546,1191
34954,176,4115,1,1429572532,1191
34955,313,1998,2,1429614700,1191
34956,1998,313,2,-2147483648,1191
34957,2204,26,5,-2147483648,1191
34958,26,4760,1,-2147483648,1191
34959,1998,5797,2,1429664214,1191
34960,26,2204,5,-2147483648,1191
34961,5355,26,1,1429756794,1191
34962,4444,5813,1,-2147483648,1191
34963,5813,4444,1,1429898806,1191
34964,1998,2016,5,1429914363,1191
34965,2016,1998,5,-2147483648,1191
34966,1998,5814,1,1429916503,1191
34967,5814,1998,1,1429916506,1191
34968,4123,5526,1,1430016222,1191
34969,4123,1689,1,1430016496,1191
34970,2338,1310,1,1430030814,1191
34971,5425,5452,-10,1430041889,1191
34972,26,5815,1,1430066098,1191
34973,3751,4465,2,1430102056,1191
34974,4465,3751,2,1430102079,1191
34975,5364,5688,1,1430105927,1191
34976,26,5797,1,1430204042,1191
34977,5797,26,1,1430204105,1191
34978,4206,5505,1,1430232283,1191
34979,5505,4206,1,1430232305,1191
34980,5815,26,1,1430233742,1191
34981,4760,5815,1,1430260103,1191
34982,5815,4760,1,1430262140,1191
34983,4092,4182,7,1430352858,1191
34984,5801,0,3,1430367837,1191
34985,2077,5355,1,1430413078,1192
34986,24,2884,1,1430424058,1192
34987,2884,24,1,1430424121,1192
34988,26,24,3,1430426078,1192
34989,4115,1275,1,1430441783,1192
34990,1011,1764,1,1430502667,1192
34991,1011,3759,1,1430502830,1192
34992,176,5134,2,1430568889,1192
34993,5134,176,3,1430568918,1192
34994,5134,5816,1,-2147483648,1192
34995,5816,5134,1,1430655438,1192
34996,5134,2084,2,1430769939,1192
34997,2084,5134,2,-2147483648,1192
34998,4115,2698,2,1430799579,1192
34999,2698,4115,3,-2147483648,1192
35000,1011,1907,1,1430863673,1192
35001,1011,2876,1,1430863683,1192
35002,1011,153,1,1430863695,1192
35003,1011,5205,1,1430863703,1192
35004,1011,1769,1,1430863710,1192
35005,1011,4471,1,1430863721,1192
35006,1011,4206,1,1430863730,1192
35007,1011,5345,1,1430863743,1192
35008,1011,5491,1,1430863749,1192
35009,1011,41,1,1430863761,1192
35010,1011,5319,1,1430863774,1192
35011,1011,4115,1,1430863780,1192
35012,1011,977,1,-2147483648,1192
35013,1011,3800,1,1430863808,1192
35014,1011,5722,1,1430863830,1192
35015,1011,2602,1,1430863842,1192
35016,1011,5134,1,1430863850,1192
35017,1011,176,1,-2147483648,1192
35018,1011,554,1,1430863874,1192
35019,1011,24,1,1430863885,1192
35020,1011,6,1,1430863887,1192
35021,1011,98,1,1430863897,1192
35022,1011,2511,1,1430863915,1192
35023,1011,1469,1,1430863923,1192
35024,1011,3841,1,1430863928,1192
35025,1011,499,1,1430863939,1192
35026,1011,5512,1,1430863945,1192
35027,1011,441,1,1430863951,1192
35028,1011,2247,1,1430863958,1192
35029,1011,2338,1,1430863964,1192
35030,1011,35,1,1430863968,1192
35031,1011,184,1,1430864134,1192
35032,1011,2094,1,1430864218,1192
35033,1011,3062,3,1430864225,1192
35034,1011,1998,1,1430864674,1192
35035,1998,86,-4,1430909991,1192
35036,2884,5134,1,1430945424,1192
35037,5134,2884,1,1430945448,1192
35038,2338,5345,1,1430971846,1192
35039,5345,2338,1,1430971988,1192
35040,5345,5775,1,-2147483648,1192
